signal_id,signal_sanasi,eskalatsiya
SG_006921,2026-02-20,1
SG_006922,2025-08-23,1
SG_006923,2025-08-25,1
SG_006926,2025-09-15,0
SG_006928,2025-10-12,1
SG_006930,2026-05-20,0
SG_006931,2025-11-27,0
SG_006932,2026-03-28,0
SG_006933,2025-06-17,0
SG_006934,2025-07-14,0
SG_006935,2025-02-25,1
SG_006936,2025-07-21,0
SG_006939,2026-10-16,0
SG_006941,2025-05-05,1
SG_006943,2025-02-25,0
SG_006944,2025-12-08,0
SG_006946,2025-05-14,0
SG_006947,2025-08-24,0
SG_006948,2025-10-16,0
SG_006952,2026-03-08,0
SG_006955,2025-03-05,0
SG_006958,2025-08-01,0
SG_006959,2025-12-19,0
SG_006960,2026-03-22,0
SG_006961,2025-01-30,0
SG_006965,2026-02-16,0
SG_006967,2026-01-25,0
SG_006968,2025-01-12,0
SG_006969,2025-02-28,1
SG_006973,2026-10-05,0
SG_006975,2025-08-28,0
SG_006976,2025-11-05,0
SG_006979,2025-03-15,0
SG_006980,2025-09-11,0
SG_006985,2025-08-11,0
SG_006986,2025-11-05,0
SG_006988,2026-07-27,0
SG_006989,2025-11-18,0
SG_006990,2025-06-27,1
SG_006991,2025-06-13,0
SG_006992,2026-01-08,0
SG_006993,2025-07-26,0
SG_006995,2025-08-14,1
SG_006996,2026-11-02,0
SG_006998,2026-09-25,0
SG_006999,2025-11-06,0
SG_007000,2025-09-11,0
SG_007001,2025-11-24,1
SG_007003,2026-05-14,1
SG_007004,2025-04-26,0
SG_007006,2025-08-19,0
SG_007007,2025-04-10,1
SG_007008,2025-07-30,0
SG_007010,2025-12-01,0
SG_007012,2026-01-18,0
SG_007013,2025-09-21,0
SG_007014,2026-05-20,0
SG_007015,2026-09-22,0
SG_007016,2026-04-18,0
SG_007020,2025-06-28,0
SG_007021,2025-09-16,0
SG_007022,2025-03-05,0
SG_007023,2025-12-14,0
SG_007024,2025-11-28,1
SG_007025,2026-03-08,0
SG_007026,2025-07-23,0
SG_007027,2026-05-22,0
SG_007028,2026-08-16,0
SG_007031,2026-02-09,0
SG_007032,2025-01-22,0
SG_007034,2026-10-04,0
SG_007035,2025-06-19,0
SG_007036,2026-12-11,0
SG_007037,2025-03-09,0
SG_007038,2025-05-14,0
SG_007039,2025-01-14,0
SG_007041,2025-12-15,0
SG_007042,2025-05-29,0
SG_007043,2025-10-04,0
SG_007044,2025-06-17,0
SG_007045,2025-11-25,0
SG_007046,2026-08-25,0
SG_007048,2026-02-13,0
SG_007049,2025-11-26,1
SG_007050,2026-08-15,0
SG_007051,2025-11-03,0
SG_007052,2025-10-30,0
SG_007053,2026-02-17,0
SG_007057,2026-02-20,0
SG_007058,2025-04-09,0
SG_007059,2025-03-05,0
SG_007060,2025-02-14,0
SG_007063,2026-04-28,0
SG_007064,2025-05-24,0
SG_007065,2025-11-06,0
SG_007066,2026-10-29,0
SG_007070,2025-12-10,0
SG_007071,2025-12-10,0
SG_007072,2025-07-18,0
SG_007074,2026-11-03,0
SG_007077,2026-04-13,0
SG_007079,2026-03-23,0
SG_007081,2026-06-15,1
SG_007082,2026-12-23,0
SG_007083,2025-12-24,0
SG_007084,2025-06-27,0
SG_007085,2025-07-12,0
SG_007086,2026-06-02,0
SG_007087,2025-09-09,0
SG_007088,2025-11-10,0
SG_007089,2025-02-28,0
SG_007090,2025-09-08,0
SG_007092,2025-08-05,0
SG_007093,2026-03-06,1
SG_007094,2026-03-14,0
SG_007096,2025-04-27,1
SG_007097,2026-07-28,0
SG_007098,2026-01-08,0
SG_007099,2026-03-18,1
SG_007101,2025-08-24,0
SG_007102,2025-12-06,0
SG_007103,2025-03-16,0
SG_007105,2026-05-06,0
SG_007106,2025-03-08,0
SG_007107,2026-03-17,1
SG_007108,2025-06-27,0
SG_007109,2026-05-31,0
SG_007110,2025-02-16,0
SG_007111,2025-02-24,0
SG_007113,2025-12-24,0
SG_007115,2026-03-30,0
SG_007116,2026-06-25,0
SG_007117,2025-08-16,0
SG_007118,2025-01-20,0
SG_007119,2025-04-19,0
SG_007120,2026-09-14,0
SG_007121,2026-03-16,0
SG_007122,2025-03-21,0
SG_007123,2026-07-22,0
SG_007124,2025-10-06,0
SG_007125,2025-12-05,1
SG_007126,2025-02-28,1
SG_007128,2025-07-12,0
SG_007129,2026-07-28,0
SG_007131,2025-10-08,0
SG_007132,2025-03-04,0
SG_007134,2026-12-02,0
SG_007135,2025-07-15,0
SG_007137,2025-06-21,0
SG_007140,2026-04-13,0
SG_007141,2026-06-23,0
SG_007142,2025-01-27,0
SG_007144,2025-02-10,0
SG_007145,2025-09-06,0
SG_007147,2025-08-19,1
SG_007148,2026-10-01,0
SG_007149,2025-09-10,0
SG_007151,2025-12-12,0
SG_007152,2026-09-06,1
SG_007153,2026-06-25,0
SG_007154,2026-02-22,1
SG_007156,2025-09-05,1
SG_007158,2025-09-13,0
SG_007159,2025-11-10,0
SG_007161,2025-03-10,0
SG_007164,2025-12-18,0
SG_007165,2025-08-07,0
SG_007167,2025-09-03,0
SG_007169,2026-09-22,0
SG_007171,2026-10-25,0
SG_007172,2025-06-20,0
SG_007173,2025-07-12,1
SG_007174,2025-11-25,0
SG_007175,2026-04-06,0
SG_007176,2026-08-28,0
SG_007177,2025-12-28,0
SG_007178,2026-02-10,0
SG_007180,2025-10-31,0
SG_007182,2025-03-20,0
SG_007184,2026-01-14,0
SG_007185,2025-02-19,0
SG_007187,2025-09-01,0
SG_007188,2026-03-18,1
SG_007189,2025-07-22,0
SG_007190,2026-07-14,0
SG_007191,2026-07-19,0
SG_007192,2026-01-05,0
SG_007193,2026-01-11,1
SG_007194,2025-09-30,1
SG_007195,2026-09-13,0
SG_007196,2025-04-07,0
SG_007197,2025-06-27,1
SG_007198,2025-07-31,1
SG_007199,2026-12-24,0
SG_007200,2026-11-12,0
SG_007201,2025-04-16,0
SG_007206,2026-01-10,0
SG_007207,2026-04-21,0
SG_007208,2025-12-10,0
SG_007209,2025-02-01,0
SG_007211,2025-09-20,0
SG_007213,2026-03-13,1
SG_007214,2025-08-21,0
SG_007216,2025-10-18,0
SG_007217,2025-03-16,0
SG_007219,2026-02-10,0
SG_007220,2026-09-06,0
SG_007221,2026-02-01,0
SG_007222,2026-02-09,0
SG_007223,2026-03-08,0
SG_007224,2025-11-16,0
SG_007225,2026-04-04,0
SG_007227,2026-04-02,0
SG_007228,2026-07-23,1
SG_007230,2025-07-13,0
SG_007232,2025-10-12,0
SG_007233,2025-08-22,0
SG_007235,2025-02-08,1
SG_007236,2026-04-07,0
SG_007238,2026-06-04,0
SG_007241,2025-11-02,0
SG_007242,2025-02-25,0
SG_007243,2026-03-12,1
SG_007244,2026-08-01,0
SG_007245,2025-07-08,0
SG_007246,2026-08-23,0
SG_007247,2025-01-31,0
SG_007248,2025-04-02,0
SG_007250,2025-06-26,0
SG_007251,2026-07-14,0
SG_007253,2026-03-12,0
SG_007254,2026-02-18,1
SG_007258,2025-10-04,0
SG_007259,2025-07-12,1
SG_007260,2025-11-21,0
SG_007261,2025-12-12,0
SG_007262,2026-02-01,0
SG_007266,2026-03-10,1
SG_007267,2025-11-24,0
SG_007269,2026-05-19,0
SG_007270,2025-03-10,0
SG_007272,2025-03-03,0
SG_007273,2026-05-31,0
SG_007274,2026-05-16,0
SG_007276,2026-06-18,0
SG_007277,2025-08-18,0
SG_007278,2025-07-04,1
SG_007279,2025-07-25,0
SG_007284,2025-01-23,1
SG_007285,2026-11-08,0
SG_007286,2025-02-09,0
SG_007289,2025-11-10,0
SG_007290,2025-09-26,0
SG_007291,2025-05-27,0
SG_007292,2025-11-12,1
SG_007293,2026-09-18,0
SG_007294,2025-01-28,1
SG_007295,2026-02-23,0
SG_007296,2026-10-04,0
SG_007297,2026-01-15,0
SG_007298,2025-08-12,0
SG_007299,2025-12-01,0
SG_007300,2025-04-25,0
SG_007302,2026-12-20,1
SG_007303,2026-06-29,0
SG_007304,2025-08-03,0
SG_007305,2026-01-16,1
SG_007306,2026-03-04,0
SG_007308,2025-11-26,0
SG_007309,2026-03-19,0
SG_007311,2025-03-17,0
SG_007313,2025-09-28,0
SG_007315,2025-09-08,0
SG_007316,2026-09-16,0
SG_007317,2025-10-09,0
SG_007318,2025-05-31,0
SG_007320,2025-09-26,0
SG_007321,2026-07-16,0
SG_007322,2026-09-21,0
SG_007323,2025-06-29,0
SG_007324,2026-02-23,1
SG_007325,2025-08-02,0
SG_007327,2026-12-08,0
SG_007328,2025-10-16,0
SG_007329,2025-07-05,0
SG_007330,2025-08-16,0
SG_007332,2026-02-08,0
SG_007335,2025-04-16,0
SG_007336,2026-06-22,0
SG_007337,2025-07-27,0
SG_007339,2025-08-03,0
SG_007341,2025-11-06,0
SG_007342,2026-03-11,1
SG_007343,2025-10-21,0
SG_007344,2025-08-10,0
SG_007346,2025-09-02,0
SG_007347,2025-11-22,0
SG_007348,2026-10-07,0
SG_007350,2026-07-23,0
SG_007351,2026-06-24,0
SG_007352,2025-11-24,0
SG_007353,2025-04-23,1
SG_007354,2025-01-25,0
SG_007355,2025-11-18,1
SG_007357,2025-03-26,0
SG_007359,2026-02-26,0
SG_007360,2025-11-29,1
SG_007361,2026-01-25,0
SG_007362,2026-12-22,0
SG_007363,2025-11-14,1
SG_007364,2026-01-21,0
SG_007365,2025-07-29,0
SG_007366,2026-09-06,0
SG_007367,2025-02-28,1
SG_007369,2025-07-31,0
SG_007373,2026-09-20,0
SG_007374,2025-12-28,0
SG_007376,2026-04-03,0
SG_007377,2026-05-15,0
SG_007381,2025-10-11,0
SG_007382,2026-06-14,0
SG_007385,2025-11-28,1
SG_007386,2026-02-23,0
SG_007387,2025-03-06,1
SG_007388,2025-06-28,0
SG_007391,2025-03-07,0
SG_007392,2025-07-14,0
SG_007393,2026-02-04,0
SG_007394,2026-01-05,1
SG_007395,2025-12-25,0
SG_007396,2025-05-14,0
SG_007397,2026-09-10,0
SG_007398,2025-12-07,0
SG_007399,2025-06-11,0
SG_007400,2025-12-10,0
SG_007402,2026-09-23,0
SG_007404,2025-12-25,0
SG_007405,2025-10-02,0
SG_007407,2025-08-17,0
SG_007408,2025-02-26,0
SG_007411,2026-04-28,0
SG_007412,2025-06-15,1
SG_007414,2025-11-11,0
SG_007415,2025-02-10,0
SG_007417,2026-05-13,0
SG_007418,2025-05-25,0
SG_007421,2026-02-01,1
SG_007422,2025-04-11,0
SG_007425,2025-12-06,0
SG_007426,2026-12-22,0
SG_007427,2025-10-03,1
SG_007429,2026-05-27,0
SG_007430,2026-02-23,0
SG_007431,2026-01-27,0
SG_007432,2025-09-09,0
SG_007435,2025-12-03,1
SG_007436,2025-02-20,0
SG_007438,2025-02-16,0
SG_007439,2026-06-23,0
SG_007440,2026-02-17,0
SG_007442,2025-08-23,0
SG_007444,2025-02-28,0
SG_007445,2026-01-05,0
SG_007446,2025-01-13,0
SG_007447,2026-04-23,0
SG_007448,2025-12-15,0
SG_007449,2025-04-20,0
SG_007451,2026-01-16,1
SG_007453,2025-10-13,0
SG_007454,2026-03-25,0
SG_007456,2025-09-29,0
SG_007457,2025-06-08,0
SG_007458,2025-08-09,0
SG_007459,2026-06-12,0
SG_007460,2026-04-22,0
SG_007461,2026-04-10,0
SG_007463,2026-02-14,0
SG_007465,2025-08-09,0
SG_007467,2026-07-19,0
SG_007468,2025-01-18,0
SG_007471,2026-06-18,0
SG_007473,2026-09-23,0
SG_007474,2025-01-05,1
SG_007475,2025-02-02,0
SG_007477,2025-04-22,0
SG_007478,2026-06-23,0
SG_007479,2025-03-17,0
SG_007480,2026-12-14,0
SG_007481,2025-05-24,0
SG_007482,2025-02-26,1
SG_007483,2025-06-12,0
SG_007484,2025-10-14,0
SG_007485,2026-09-26,1
SG_007487,2025-08-15,0
SG_007488,2026-03-24,0
SG_007491,2025-03-10,0
SG_007492,2026-08-02,1
SG_007493,2026-08-11,0
SG_007494,2026-10-26,1
SG_007496,2025-05-24,0
SG_007497,2025-07-18,1
SG_007498,2025-11-24,0
SG_007500,2026-12-14,0
SG_007501,2026-10-20,0
SG_007502,2025-01-14,0
SG_007503,2025-09-25,0
SG_007504,2026-01-08,0
SG_007505,2026-09-18,0
SG_007507,2026-09-06,0
SG_007510,2026-06-25,0
SG_007511,2025-08-12,0
SG_007512,2026-08-11,0
SG_007513,2026-06-22,0
SG_007514,2025-10-28,0
SG_007515,2025-10-05,0
SG_007516,2026-06-27,0
SG_007519,2026-02-22,1
SG_007520,2025-11-10,0
SG_007521,2026-05-15,0
SG_007523,2026-03-01,0
SG_007525,2025-12-03,0
SG_007526,2026-05-06,0
SG_007528,2026-05-07,0
SG_007529,2025-10-18,0
SG_007530,2025-12-14,0
SG_007531,2025-12-29,1
SG_007532,2025-02-28,0
SG_007533,2025-10-12,0
SG_007534,2025-07-25,0
SG_007536,2026-01-22,1
SG_007537,2026-02-24,1
SG_007538,2026-04-03,1
SG_007539,2025-11-27,0
SG_007541,2025-03-29,0
SG_007542,2026-01-06,0
SG_007543,2026-06-16,1
SG_007544,2026-02-28,0
SG_007545,2026-07-16,1
SG_007547,2025-11-24,0
SG_007548,2025-04-02,0
SG_007549,2025-11-26,0
SG_007550,2026-03-03,1
SG_007551,2025-06-03,0
SG_007554,2025-12-01,0
SG_007555,2025-12-13,0
SG_007556,2026-03-31,0
SG_007559,2025-10-08,0
SG_007561,2025-07-26,1
SG_007562,2026-04-07,0
SG_007563,2026-01-31,0
SG_007564,2026-07-27,0
SG_007565,2025-06-11,0
SG_007566,2025-12-15,1
SG_007567,2025-12-10,0
SG_007569,2026-09-13,0
SG_007570,2026-11-20,1
SG_007572,2025-12-12,0
SG_007574,2025-09-10,1
SG_007575,2026-02-11,0
SG_007576,2025-06-30,0
SG_007580,2026-03-20,0
SG_007581,2026-06-17,0
SG_007583,2025-10-08,1
SG_007584,2025-02-20,0
SG_007585,2026-07-27,0
SG_007588,2026-12-18,0
SG_007590,2025-10-23,0
SG_007592,2025-08-01,0
SG_007593,2026-06-11,1
SG_007594,2026-10-19,0
SG_007596,2025-12-31,0
SG_007598,2025-12-06,0
SG_007600,2026-03-30,0
SG_007601,2026-05-10,0
SG_007603,2025-10-07,0
SG_007604,2025-05-26,1
SG_007606,2025-05-06,1
SG_007607,2026-06-21,0
SG_007608,2025-10-09,0
SG_007610,2026-01-06,0
SG_007611,2026-09-09,0
SG_007612,2025-09-20,1
SG_007613,2026-07-14,0
SG_007615,2026-07-23,1
SG_007616,2025-04-11,0
SG_007617,2025-06-15,0
SG_007618,2025-02-27,0
SG_007619,2026-12-06,1
SG_007621,2025-02-04,0
SG_007622,2025-11-02,0
SG_007623,2025-07-02,0
SG_007624,2026-05-27,0
SG_007625,2026-09-06,0
SG_007626,2025-06-18,0
SG_007627,2025-10-28,0
SG_007629,2025-10-15,0
SG_007631,2026-09-29,0
SG_007632,2025-10-30,1
SG_007633,2026-04-23,1
SG_007634,2025-07-04,0
SG_007635,2026-09-13,0
SG_007636,2026-12-27,0
SG_007637,2026-10-23,0
SG_007638,2025-06-02,0
SG_007639,2025-12-09,0
SG_007640,2025-03-18,1
SG_007641,2025-04-21,0
SG_007642,2026-04-27,0
SG_007643,2026-07-11,0
SG_007644,2026-01-27,0
SG_007645,2025-07-16,0
SG_007647,2026-01-30,1
SG_007649,2025-08-31,0
SG_007650,2025-09-02,0
SG_007651,2025-12-23,0
SG_007652,2025-04-29,1
SG_007653,2025-05-31,0
SG_007661,2025-12-07,0
SG_007662,2025-11-17,0
SG_007664,2025-04-18,0
SG_007666,2026-01-10,1
SG_007668,2025-01-01,1
SG_007669,2025-05-16,1
SG_007671,2025-03-19,0
SG_007672,2025-05-18,1
SG_007673,2025-12-14,1
SG_007674,2026-10-13,0
SG_007675,2026-06-22,0
SG_007676,2026-11-12,0
SG_007677,2026-11-29,0
SG_007680,2026-07-09,0
SG_007682,2026-01-16,0
SG_007683,2026-05-17,0
SG_007684,2025-10-30,0
SG_007689,2025-10-08,0
SG_007690,2025-01-06,0
SG_007692,2026-07-07,1
SG_007693,2026-04-29,0
SG_007694,2026-08-08,1
SG_007695,2026-10-09,0
SG_007697,2025-10-30,0
SG_007699,2025-01-11,0
SG_007701,2025-08-23,0
SG_007702,2026-05-24,0
SG_007705,2026-03-25,1
SG_007707,2026-03-19,1
SG_007708,2025-12-15,0
SG_007709,2025-10-23,0
SG_007710,2025-09-04,0
SG_007713,2026-10-24,0
SG_007715,2026-10-20,0
SG_007716,2025-02-23,1
SG_007718,2025-11-21,0
SG_007722,2025-09-10,0
SG_007723,2026-10-05,0
SG_007724,2025-05-07,0
SG_007725,2025-05-09,0
SG_007726,2025-06-02,1
SG_007727,2026-04-01,0
SG_007729,2026-05-07,0
SG_007730,2025-02-22,0
SG_007731,2026-03-15,0
SG_007732,2025-09-27,0
SG_007733,2025-09-30,0
SG_007734,2025-12-25,1
SG_007735,2026-12-18,0
SG_007736,2025-04-22,0
SG_007738,2026-12-14,0
SG_007739,2025-05-19,0
SG_007740,2025-02-20,0
SG_007743,2026-07-15,0
SG_007745,2026-09-25,0
SG_007747,2026-11-22,0
SG_007749,2026-04-15,1
SG_007753,2026-01-05,0
SG_007754,2026-05-06,0
SG_007755,2025-01-29,0
SG_007756,2026-10-10,1
SG_007757,2025-02-01,0
SG_007759,2025-10-15,0
SG_007761,2025-10-20,0
SG_007763,2025-07-11,0
SG_007764,2025-12-15,0
SG_007765,2026-03-09,0
SG_007766,2026-06-08,0
SG_007767,2025-09-12,0
SG_007768,2026-06-19,1
SG_007769,2025-07-30,0
SG_007771,2026-09-01,1
SG_007773,2025-10-03,0
SG_007774,2025-10-11,0
SG_007775,2025-09-19,0
SG_007777,2025-01-05,0
SG_007778,2026-02-09,0
SG_007779,2026-12-02,0
SG_007783,2025-11-01,1
SG_007784,2026-02-21,0
SG_007785,2025-02-15,0
SG_007786,2026-02-18,0
SG_007788,2025-09-21,0
SG_007789,2025-10-31,1
SG_007790,2025-07-14,0
SG_007791,2025-10-04,0
SG_007792,2026-02-15,0
SG_007793,2025-09-16,0
SG_007794,2025-08-02,1
SG_007795,2025-10-01,0
SG_007796,2026-03-07,0
SG_007797,2026-03-01,0
SG_007798,2026-01-13,0
SG_007799,2025-09-10,1
SG_007802,2026-09-20,1
SG_007803,2025-10-15,0
SG_007806,2025-04-29,0
SG_007809,2026-02-10,0
SG_007810,2025-03-27,1
SG_007811,2026-09-29,0
SG_007812,2026-04-21,0
SG_007814,2025-09-19,0
SG_007816,2026-04-11,0
SG_007819,2025-12-26,0
SG_007821,2026-09-28,1
SG_007825,2026-09-18,0
SG_007826,2025-10-06,0
SG_007827,2025-04-22,0
SG_007828,2025-11-06,1
SG_007829,2026-09-10,0
SG_007830,2026-12-24,0
SG_007831,2025-05-15,0
SG_007832,2026-05-06,0
SG_007833,2026-01-16,0
SG_007835,2026-07-28,0
SG_007837,2026-06-26,0
SG_007838,2025-06-11,1
SG_007840,2025-07-26,1
SG_007841,2025-08-28,0
SG_007843,2026-05-19,0
SG_007845,2026-01-13,0
SG_007847,2026-07-17,1
SG_007848,2025-12-12,0
SG_007850,2025-01-25,0
SG_007851,2025-04-29,0
SG_007852,2026-07-07,1
SG_007853,2025-10-15,0
SG_007854,2026-08-18,0
SG_007855,2026-04-26,0
SG_007856,2025-10-26,0
SG_007857,2026-03-15,0
SG_007859,2025-03-30,0
SG_007860,2025-05-22,0
SG_007861,2025-12-17,1
SG_007862,2026-02-21,0
SG_007863,2026-02-28,0
SG_007865,2026-02-11,0
SG_007867,2026-01-06,0
SG_007868,2025-08-01,0
SG_007869,2025-04-27,0
SG_007870,2026-03-25,0
SG_007871,2025-03-24,0
SG_007872,2025-05-20,0
SG_007873,2025-01-26,0
SG_007874,2025-06-15,0
SG_007877,2025-07-05,0
SG_007878,2025-12-06,0
SG_007879,2026-12-16,1
SG_007881,2025-01-16,0
SG_007882,2025-12-28,1
SG_007883,2026-05-27,0
SG_007885,2026-08-16,0
SG_007886,2026-11-21,0
SG_007887,2025-09-21,0
SG_007888,2026-05-31,0
SG_007890,2025-02-28,1
SG_007891,2025-10-14,0
SG_007893,2025-02-06,0
SG_007894,2026-06-25,0
SG_007895,2025-04-05,0
SG_007896,2026-01-31,0
SG_007900,2026-10-21,0
SG_007902,2025-02-14,0
SG_007903,2025-10-17,0
SG_007904,2026-08-27,0
SG_007905,2026-01-07,0
SG_007906,2026-10-09,0
SG_007907,2025-04-17,0
SG_007909,2025-03-27,0
SG_007911,2025-10-17,0
SG_007912,2026-06-27,0
SG_007913,2025-02-23,0
SG_007914,2025-07-09,1
SG_007915,2026-02-07,0
SG_007916,2025-05-23,0
SG_007917,2026-07-28,0
SG_007918,2025-07-08,0
SG_007919,2026-10-02,0
SG_007920,2026-10-21,0
SG_007921,2026-05-28,1
SG_007924,2025-09-17,1
SG_007925,2026-02-20,0
SG_007927,2025-10-06,0
SG_007928,2025-05-23,0
SG_007929,2025-07-13,0
SG_007930,2025-08-24,0
SG_007932,2026-07-16,0
SG_007934,2025-12-19,0
SG_007935,2026-03-27,0
SG_007936,2025-06-22,0
SG_007937,2025-10-27,0
SG_007938,2026-03-14,0
SG_007941,2025-04-24,1
SG_007942,2026-02-28,0
SG_007943,2025-07-11,0
SG_007944,2026-08-17,1
SG_007945,2025-02-02,0
SG_007949,2025-10-05,1
SG_007950,2026-08-13,0
SG_007951,2025-01-29,0
SG_007952,2026-12-09,0
SG_007953,2025-08-01,0
SG_007955,2025-06-08,0
SG_007956,2025-06-27,0
SG_007958,2025-07-29,0
SG_007959,2025-01-18,0
SG_007961,2025-03-11,0
SG_007962,2025-12-20,0
SG_007963,2026-02-25,0
SG_007966,2025-10-03,0
SG_007967,2025-02-24,0
SG_007968,2025-10-14,0
SG_007969,2026-01-05,0
SG_007970,2026-04-28,0
SG_007971,2025-10-02,0
SG_007972,2026-08-24,1
SG_007973,2025-10-31,0
SG_007974,2025-12-02,0
SG_007975,2025-11-24,0
SG_007976,2026-10-19,0
SG_007977,2025-06-16,0
SG_007978,2025-05-01,0
SG_007979,2026-11-27,0
SG_007981,2025-10-19,0
SG_007982,2026-05-05,0
SG_007983,2026-04-12,0
SG_007984,2025-07-27,0
SG_007986,2025-03-08,0
SG_007987,2025-11-24,0
SG_007988,2026-05-03,1
SG_007989,2026-09-19,1
SG_007990,2025-11-11,0
SG_007991,2025-06-16,0
SG_007993,2025-11-26,0
SG_007994,2026-11-14,1
SG_007995,2025-12-15,0
SG_007997,2025-08-26,0
SG_008000,2025-06-10,0
SG_008001,2026-11-12,0
SG_008002,2026-09-14,0
SG_008003,2026-02-25,0
SG_008004,2025-08-12,0
SG_008005,2025-08-12,0
SG_008006,2026-06-13,0
SG_008007,2025-12-09,0
SG_008008,2025-01-02,0
SG_008009,2025-09-30,0
SG_008010,2025-11-14,0
SG_008011,2025-04-03,0
SG_008012,2025-10-08,0
SG_008013,2026-08-19,0
SG_008016,2026-06-23,0
SG_008017,2025-09-25,0
SG_008018,2025-12-01,0
SG_008019,2025-03-06,1
SG_008021,2026-09-07,0
SG_008022,2026-04-17,1
SG_008023,2026-12-01,0
SG_008024,2026-01-29,1
SG_008025,2025-05-16,0
SG_008027,2025-10-15,1
SG_008028,2025-09-30,0
SG_008029,2026-03-13,0
SG_008030,2025-02-18,1
SG_008031,2026-01-20,0
SG_008032,2026-05-08,0
SG_008034,2026-01-03,0
SG_008035,2026-03-28,0
SG_008036,2025-04-02,0
SG_008037,2025-04-29,0
SG_008038,2026-01-15,0
SG_008039,2026-02-09,0
SG_008040,2025-09-27,0
SG_008041,2026-02-22,0
SG_008042,2026-07-30,0
SG_008044,2026-08-11,0
SG_008045,2026-03-09,0
SG_008046,2025-02-16,0
SG_008047,2025-02-05,0
SG_008048,2025-07-12,0
SG_008049,2025-06-24,0
SG_008051,2026-05-12,0
SG_008052,2025-03-25,0
SG_008053,2026-01-21,0
SG_008054,2025-04-13,0
SG_008057,2026-12-05,0
SG_008059,2026-02-05,0
SG_008060,2026-04-24,0
SG_008061,2025-04-20,0
SG_008062,2025-01-04,0
SG_008063,2026-06-24,0
SG_008064,2026-03-10,0
SG_008065,2026-01-08,0
SG_008066,2025-12-17,0
SG_008068,2026-08-26,1
SG_008069,2026-03-04,0
SG_008070,2025-08-16,0
SG_008071,2026-02-14,0
SG_008072,2025-03-23,0
SG_008073,2025-06-13,0
SG_008075,2026-01-08,0
SG_008077,2025-02-26,0
SG_008078,2025-09-18,0
SG_008079,2025-03-13,0
SG_008080,2026-04-15,1
SG_008082,2025-02-27,1
SG_008083,2025-11-25,0
SG_008084,2026-01-16,0
SG_008085,2025-05-03,0
SG_008086,2026-04-24,0
SG_008087,2025-02-28,0
SG_008088,2025-01-10,0
SG_008089,2026-08-20,0
SG_008090,2025-01-04,1
SG_008092,2025-02-02,1
SG_008093,2026-08-26,0
SG_008094,2026-08-10,1
SG_008095,2025-06-10,1
SG_008096,2025-10-09,1
SG_008097,2025-02-28,1
SG_008098,2026-06-13,0
SG_008102,2026-03-01,1
SG_008103,2025-03-17,0
SG_008105,2025-06-23,0
SG_008106,2025-06-19,0
SG_008107,2025-08-05,0
SG_008108,2025-12-21,0
SG_008109,2026-05-18,0
SG_008110,2025-08-26,0
SG_008111,2025-10-13,0
SG_008112,2025-09-25,0
SG_008113,2025-07-02,0
SG_008114,2025-09-22,0
SG_008116,2025-04-17,0
SG_008119,2025-12-05,1
SG_008120,2025-06-25,0
SG_008121,2025-08-05,0
SG_008122,2025-09-17,1
SG_008123,2026-03-01,0
SG_008124,2026-06-25,1
SG_008125,2026-01-04,0
SG_008126,2026-10-02,0
SG_008128,2025-11-22,0
SG_008129,2025-12-22,0
SG_008130,2025-04-24,0
SG_008132,2026-03-16,0
SG_008134,2026-06-20,0
SG_008135,2026-10-27,0
SG_008136,2026-03-21,1
SG_008138,2025-11-17,0
SG_008139,2025-12-31,0
SG_008142,2025-01-01,1
SG_008143,2025-09-28,0
SG_008144,2026-05-03,0
SG_008146,2026-01-11,0
SG_008147,2026-03-14,0
SG_008148,2025-10-03,0
SG_008149,2025-07-18,1
SG_008150,2025-01-04,0
SG_008151,2025-09-13,0
SG_008153,2025-12-13,1
SG_008154,2026-09-03,0
SG_008155,2026-01-12,0
SG_008157,2025-12-27,1
SG_008158,2025-03-19,0
SG_008159,2025-11-03,0
SG_008161,2025-08-04,0
SG_008162,2025-02-07,0
SG_008163,2025-10-25,0
SG_008165,2025-10-16,0
SG_008166,2025-07-19,0
SG_008168,2025-01-24,0
SG_008169,2026-04-12,0
SG_008170,2025-10-08,0
SG_008171,2026-07-28,0
SG_008172,2026-10-24,0
SG_008173,2025-01-12,0
SG_008174,2025-10-14,0
SG_008177,2026-03-28,0
SG_008178,2026-06-01,0
SG_008179,2026-05-29,1
SG_008180,2025-06-20,1
SG_008181,2026-09-16,0
SG_008182,2026-01-06,1
SG_008184,2025-11-28,0
SG_008185,2025-01-08,0
SG_008186,2026-03-18,1
SG_008187,2025-05-03,0
SG_008189,2026-12-07,0
SG_008190,2025-06-12,0
SG_008194,2025-04-07,0
SG_008196,2026-10-30,0
SG_008197,2026-02-22,0
SG_008198,2026-03-04,0
SG_008199,2026-06-28,0
SG_008200,2026-11-22,0
SG_008201,2025-02-22,0
SG_008203,2026-03-04,0
SG_008204,2026-01-31,0
SG_008205,2026-10-01,1
SG_008206,2026-01-08,1
SG_008207,2025-04-21,0
SG_008208,2025-12-15,0
SG_008209,2026-05-06,0
SG_008210,2026-06-30,0
SG_008211,2025-10-20,1
SG_008212,2026-07-10,0
SG_008214,2026-02-25,0
SG_008215,2025-01-03,1
SG_008216,2026-02-04,0
SG_008218,2026-06-07,0
SG_008219,2025-04-20,1
SG_008220,2025-09-12,0
SG_008221,2026-01-17,0
